Client ID;Конверсия;Марка;Модель;Avg. Session Duration;Bounce Rate;Browser;City;Campaign;Date;Device Category;Domain;Goal Completion Location;Goal Completions;Goal Conversion Rate;Goal Value;Keyword;Medium;Pageviews;Region;Sessions;Source;Source conv.;Продажа;Цена;Валюта
GA1.2.1482335798.1575962997;1;Mercedes;;0;0,00%;Chrome;Krasnodar;(not set);09.01.2020;mobile;cars.Mersedes-krasnodar.ru;/new/;1;1;40699;(not set);organic;2;Krasnodar Krai;1;yandex;YANDEX;1;;
GA1.2.1482335798.1575962997;0;Mercedes;;0,010775463;0,00%;Chrome;Krasnodar;(not set);09.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);organic;34;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1482335798.1575962997;0;Mercedes;;0,010775463;0,00%;Chrome;Krasnodar;(not set);09.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);organic;34;Krasnodar Krai;1;yandex;YANDEX;1;;
GA1.2.1482335798.1575962997;1;Mercedes;e400;0,000196759;0,00%;Chrome;Krasnodar;36451494;07.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/e400/?calltouch_tm=yd_c:36451494_gb:3435678541_ad:6081153733_ph:14000345025_st:search_pt:premium_p:1_s:none_dt:mobile_reg:35_ret:_apt:none&yclid=18159423924402944276;1;1;24762;киа оптима купить;cpc;4;Krasnodar Krai;1;yandex;YANDEX;0;5900000;Рубль
GA1.2.1482335798.1575962997;1;Mercedes;e400;0,000196759;0,00%;Chrome;Krasnodar;36451494;07.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/e400/?calltouch_tm=yd_c:36451494_gb:3435678541_ad:6081153733_ph:14000345025_st:search_pt:premium_p:1_s:none_dt:mobile_reg:35_ret:_apt:none&yclid=18159423924402944276;1;1;24762;киа оптима купить;cpc;4;Krasnodar Krai;1;yandex;YANDEX;1;5900000;Рубль
GA1.2.1482361571.1581926832;0;Mercedes;cla;0,006412037;0,00%;Opera;Simferopol;36451525;17.02.2020;desktop;Mersedes-krasnodar.ru;/special/purchase/cla/?calltouch_tm=yd_c:36451525_gb:3435681082_ad:6081166942_ph:14000865349_st:search_pt:premium_p:2_s:none_dt:desktop_reg:146_ret:_apt:none&yclid=641841225800120214;0;0;0;киа соул;cpc;12;Crimea;1;yandex;YANDEX;0;2050000;Рубль
GA1.2.1482379883.1579704342;1;BMW;;0;0,00%;Android Webview;Krasnodar;(not set);22.01.2020;mobile;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;8633;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);0;;
GA1.2.1482379883.1579704342;0;BMW;;0;0,00%;Android Webview;Krasnodar;(not set);22.01.2020;mobile;cars.BMW-keyauto-krd.ru;(entrance);0;0;0;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1482563383.1580889669;1;Mercedes;;0,015601852;0,00%;Opera;Krasnodar;36451549;05.02.2020;mobile;Mersedes-krasnodar.ru;(entrance);1;1;42142;Mersedes автосалон;cpc;10;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1482572654.1578902576;1;BMW;;0,00056713;0,00%;Safari;Krasnodar;(not set);13.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;36871;(not provided);organic;6;Krasnodar Krai;1;google;google;0;;
GA1.2.1482655306.1581691001;0;BMW;;0,000127315;0,00%;Edge;Krasnodar;(not set);14.02.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;0;0;0;(not set);referral;4;Krasnodar Krai;1;go.mail.ru;go.mail.ru;0;;
GA1.2.1482662579.1579836308;1;BMW;;0,000416667;0,00%;Chrome;(not set);(not set);24.01.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;8563;(not provided);organic;6;(not set);1;google;google;0;;
GA1.2.1482680061.1578243154;1;Mercedes;;0,002164352;0,00%;Samsung Internet;Yerevan;(not set);05.01.2020;mobile;Mersedes-krasnodar.ru;(entrance);1;1;11146;(not set);(none);4;(not set);1;(direct);(direct);0;;
GA1.2.1482684006.1581060998;0;BMW;;0,001701389;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;8;Krasnodar Krai;1;cars.BMW-keyauto-krd.ru;cars.BMW-keyauto-krd.ru;0;;
GA1.2.1482684006.1581060998;0;BMW;;0,001701389;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;8;Krasnodar Krai;1;cars.BMW-keyauto-krd.ru;cars.BMW-keyauto-krd.ru;1;;
GA1.2.1482684006.1581060998;1;BMW;;0;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;BMW-keyauto-krd.ru;/;1;1;18917;(not set);referral;8;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1482684006.1581060998;1;BMW;;0;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;BMW-keyauto-krd.ru;/;1;1;18917;(not set);referral;8;Krasnodar Krai;1;yandex.ru;yandex.ru;1;;
GA1.2.1482684006.1581060998;0;BMW;;0,001701389;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;BMW-keyauto-krd.ru;/offers/best-offers/?trade_source=footer;0;0;0;(not set);referral;8;Krasnodar Krai;1;cars.BMW-keyauto-krd.ru;cars.BMW-keyauto-krd.ru;0;;
GA1.2.1482684006.1581060998;0;BMW;;0,001701389;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;BMW-keyauto-krd.ru;/offers/best-offers/?trade_source=footer;0;0;0;(not set);referral;8;Krasnodar Krai;1;cars.BMW-keyauto-krd.ru;cars.BMW-keyauto-krd.ru;1;;
GA1.2.1482684006.1581060998;0;BMW;;0;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;BMW-keyauto-krd.ru;/offers/best-offers/?trade_source=footer;0;0;0;(not set);referral;8;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1482684006.1581060998;0;BMW;;0;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;BMW-keyauto-krd.ru;/offers/best-offers/?trade_source=footer;0;0;0;(not set);referral;8;Krasnodar Krai;1;yandex.ru;yandex.ru;1;;
GA1.2.1482684006.1581060998;1;BMW;;0,000543981;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;cars.BMW-keyauto-krd.ru;/;1;1;43441;(not set);referral;4;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1482684006.1581060998;1;BMW;;0,000543981;0,00%;Safari;Krasnodar;(not set);07.02.2020;mobile;cars.BMW-keyauto-krd.ru;/;1;1;43441;(not set);referral;4;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;;
GA1.2.1482712952.1580357935;1;Mercedes;c200;0;0,00%;YaBrowser;Krasnodar;36451490;30.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/c200/?calltouch_tm=yd_c:36451490_gb:3435678324_ad:6081150692_ph:14000338759_st:search_pt:premium_p:2_s:none_dt:mobile_reg:35_ret:_apt:none&yclid=230564324162166346;1;1;43264;киа церато цена;cpc;2;Krasnodar Krai;1;yandex;YANDEX;0;2750000;Рубль
GA1.2.148273145.1579485289;0;BMW;;0,001545139;0,00%;Safari;Krasnodar;(not set);20.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not provided);organic;2;Krasnodar Krai;2;google;google;0;;
GA1.2.148273145.1579485289;0;BMW;;0,001545139;0,00%;Safari;Sochi;(not set);20.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not provided);organic;10;Krasnodar Krai;2;google;google;0;;
GA1.2.1482780667.1580635567;1;Mercedes;;0,001527778;0,00%;Chrome;Krasnodar;(not set);02.02.2020;mobile;Mersedes-krasnodar.ru;/;1;1;20228;(not set);(none);12;Krasnodar Krai;1;(direct);(direct);0;;
GA1.2.1482780667.1580635567;0;Mercedes;;0,000613426;0,00%;Chrome;Krasnodar;(not set);02.02.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);organic;12;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1482780667.1580635567;1;Mercedes;;0,001527778;0,00%;Chrome;Krasnodar;(not set);02.02.2020;mobile;Mersedes-krasnodar.ru;/models/;1;1;43275;(not set);(none);12;Krasnodar Krai;1;(direct);(direct);0;;
GA1.2.1482780667.1580635567;0;Mercedes;;0,000613426;0,00%;Chrome;Krasnodar;(not set);02.02.2020;mobile;Mersedes-krasnodar.ru;/models/;0;0;0;(not set);organic;12;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1482863554.1576494060;0;Mercedes;;0;0,00%;Firefox;Krasnodar;(not set);11.02.2020;desktop;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;2;Krasnodar Krai;1;google;google;0;;
GA1.2.1482878905.1579443516;1;BMW;;0,000775463;0,00%;Chrome;Sochi;(not set);19.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;34017;(not set);organic;6;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1482948674.1576793686;0;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;03.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;0;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;03.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;04.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;0,5;31275;(not set);sem_cpc;4;Krasnodar Krai;2;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;04.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;0,5;31275;(not set);sem_cpc;4;Krasnodar Krai;2;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;0;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;05.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;0;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;05.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;0;BMW;;4,63E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;13.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;0;BMW;;4,63E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;13.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;0;BMW;;0;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;14.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;0;BMW;;0;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;14.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;2,31E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;20.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;23010;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;2,31E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;20.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;23010;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;0;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;25.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;0;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;25.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;03.02.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;24028;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;03.02.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;24028;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;0;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;05.02.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;0;BMW;;1,16E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;05.02.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;0;0;0;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;1,74E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;06.02.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;0,5;21742;(not set);sem_cpc;4;Krasnodar Krai;2;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;1,74E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;06.02.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;0,5;21742;(not set);sem_cpc;4;Krasnodar Krai;2;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;2,31E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;07.02.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;0,5;44924;(not set);sem_cpc;4;Krasnodar Krai;2;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;2,31E-05;0,00%;Chrome;Krasnodar;krasnodar-kliuchavto-network-halva-2019;07.02.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;0,5;44924;(not set);sem_cpc;4;Krasnodar Krai;2;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;0;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;01.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;35491;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;0;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;01.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;35491;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;12.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;12298;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;12.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;12298;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;16.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;9730;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;16.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;9730;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;19.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;34272;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;19.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;34272;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;24.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;14704;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;24.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;14704;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;31.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;19305;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482948674.1576793686;1;BMW;;1,16E-05;0,00%;Chrome;Sochi;krasnodar-kliuchavto-network-halva-2019;31.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;19305;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;1;;
GA1.2.1482950398.1574277487;1;BMW;;0,001203704;0,00%;Chrome;Sochi;(not set);13.02.2020;mobile;BMW-keyauto-krd.ru;(entrance);1;1;21526;(not provided);organic;8;Krasnodar Krai;1;google;google;0;;
GA1.2.1482954600.1577245078;1;BMW;;0;0,00%;Safari;Krasnodar;krasnodar-kliuchavto-network-halva-2019;26.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/halva/?entertainment|src_www.youtube.com|devt_m|devm_apple+iphone|cid_8484436498|lcl_1011905|fdi_|mrlid_14751|dop_=;1;1;19161;(not set);sem_cpc;2;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.1482978844.1575560688;1;Mercedes;;0;0,00%;Samsung Internet;Sochi;(not set);09.01.2020;mobile;Mersedes-krasnodar.ru;/models/;1;1;38288;(not set);referral;2;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1482997934.1568231537;0;Mercedes;c200;0;0,00%;Safari;Krasnodar;(not set);14.01.2020;mobile;Mersedes-krasnodar.ru;/models/c200/options/;0;0;0;(not provided);organic;2;Krasnodar Krai;1;google;google;0;2750000;Рубль
GA1.2.1482997934.1568231537;1;Mercedes;c200;0;0,00%;Safari;Krasnodar;Mersedes_Krasnodar_Poisk;28.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/c200/?placement=;1;1;42213;#NAME?;cpc;2;Krasnodar Krai;1;google;google;0;2750000;Рубль
GA1.2.1483101453.1580053814;1;Mercedes;;0,000798611;0,00%;Chrome;Krasnodar;(not set);26.01.2020;mobile;Mersedes-krasnodar.ru;/;1;1;8410;(not set);organic;6;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1483129932.1577874793;0;Mercedes;;0;0,00%;Chrome;Voronezh;(not set);01.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);organic;2;Voronezh Oblast;1;yandex;YANDEX;0;;
GA1.2.1483194385.1578152415;1;BMW;;0,002708333;0,00%;Chrome;Krasnodar;(not set);04.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;23951;(not provided);organic;12;Krasnodar Krai;1;google;google;0;;
GA1.2.1483194385.1578152415;1;BMW;;0,002708333;0,00%;Chrome;Krasnodar;(not set);04.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;23951;(not provided);organic;12;Krasnodar Krai;1;google;google;1;;
GA1.2.1483194385.1578152415;0;BMW;;0,001134259;0,00%;Chrome;Krasnodar;(not set);15.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not provided);organic;10;Krasnodar Krai;1;google;google;0;;
GA1.2.1483194385.1578152415;0;BMW;;0,001134259;0,00%;Chrome;Krasnodar;(not set);15.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not provided);organic;10;Krasnodar Krai;1;google;google;1;;
GA1.2.1483194385.1578152415;1;BMW;;0;0,00%;Chrome;Krasnodar;(not set);15.01.2020;mobile;cars.BMW-keyauto-krd.ru;/;1;1;27860;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1483194385.1578152415;1;BMW;;0;0,00%;Chrome;Krasnodar;(not set);15.01.2020;mobile;cars.BMW-keyauto-krd.ru;/;1;1;27860;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;;
GA1.2.1483194385.1578152415;1;BMW;;0,005069444;0,00%;Chrome;Sochi;(not set);05.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;41586;(not provided);organic;18;Krasnodar Krai;1;google;google;0;;
GA1.2.1483194385.1578152415;1;BMW;;0,005069444;0,00%;Chrome;Sochi;(not set);05.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;41586;(not provided);organic;18;Krasnodar Krai;1;google;google;1;;
GA1.2.1483233691.1578896291;0;Mercedes;;1,16E-05;0,00%;Edge;Krasnodar;(not set);13.01.2020;desktop;Mersedes-krasnodar.ru;/;0;0;0;(not set);referral;2;Krasnodar Krai;1;link.2gis.ru;link.2gis.ru;0;;
GA1.2.1483266524.1580952482;0;Mercedes;e220;0;0,00%;Android Webview;Abinsk;e220_X;06.02.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/e220-x-line/item65704166.php;0;0;0;(not set);cpm;2;Krasnodar Krai;1;IG;ig;0;3850000;Рубль
GA1.2.1483375841.1580902137;0;Mercedes;;0,000439815;0,00%;Internet Explorer;Rostov-on-Don;(not set);05.02.2020;desktop;Mersedes-krasnodar.ru;/;0;0;0;(not set);organic;2;Rostov Oblast;1;yandex;YANDEX;0;;
GA1.2.1483382218.1569177705;1;BMW;;0;0,00%;Chrome;Rostov-on-Don;(not set);22.01.2020;mobile;BMW-keyauto-krd.ru;(entrance);1;1;39415;(not set);organic;2;Rostov Oblast;1;yandex;YANDEX;0;;
GA1.2.1483507179.1579647942;1;BMW;;0;0,00%;Safari;Krasnodar;(not set);22.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;28019;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);0;;
GA1.2.1483507179.1579647942;1;BMW;;1,16E-05;0,00%;Safari;Krasnodar;(not set);22.01.2020;mobile;cars.BMW-keyauto-krd.ru;/;1;1;32128;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1483528058.1581595552;0;Mercedes;;0;0,00%;YaBrowser;Ufa;(not set);13.02.2020;mobile;Mersedes-krasnodar.ru;(entrance);0;0;0;(not set);(none);2;Republic of Bashkortostan;1;(direct);(direct);0;;
GA1.2.1483546096.1578768033;0;Mercedes;;0;0,00%;Chrome;Krasnodar;(not set);11.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;2;Krasnodar Krai;1;google;google;0;;
GA1.2.1483551417.1578216259;1;Mercedes;;0;0,00%;YaBrowser;Krasnodar;(not set);06.01.2020;mobile;Mersedes-krasnodar.ru;(entrance);1;1;31390;(not set);referral;2;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1483551417.1578216259;0;Mercedes;e220;1,16E-05;0,00%;YaBrowser;Krasnodar;36451504;05.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/e220/?calltouch_tm=yd_c:36451504_gb:3435678787_ad:6081156757_ph:14000352408_st:search_pt:premium_p:2_s:none_dt:mobile_reg:10995_ret:_apt:none&yclid=18115884404869725982;0;0;0;нова киа рио;cpc;2;Krasnodar Krai;1;yandex;YANDEX;0;3850000;Рубль
GA1.2.1483551417.1578216259;1;Mercedes;e220;0;0,00%;YaBrowser;Rostov-on-Don;(not set);04.02.2020;mobile;cars.Mersedes-krasnodar.ru;/model/Mersedes/e220_x_line;1;1;12560;(not set);referral;2;Rostov Oblast;1;yandex.ru;yandex.ru;0;3850000;Рубль
GA1.2.1483555019.1581929484;0;Mercedes;;0,000439815;0,00%;Chrome;Krasnodar;(not set);17.02.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;6;Krasnodar Krai;1;google;google;0;;
GA1.2.1483562512.1580289622;0;Mercedes;;0,0003125;0,00%;Chrome;Rostov-on-Don;(not set);29.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);organic;4;Rostov Oblast;1;yandex;YANDEX;0;;
GA1.2.1483609990.1581882968;1;Mercedes;gls;0;0,00%;Chrome;Rostov-on-Don;(not set);16.02.2020;mobile;Mersedes-krasnodar.ru;/models/gls/options/;1;1;37126;(not set);organic;2;Rostov Oblast;1;yandex;YANDEX;0;113513,5135;Доллар США
GA1.2.1483634258.1577989404;1;Mercedes;;0;0,00%;Chrome;Krasnodar;(not set);02.01.2020;mobile;Mersedes-krasnodar.ru;/buy/cars/venga/;1;1;10036;(not set);referral;2;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1483656216.1581101495;1;Mercedes;;0;0,00%;Chrome;Krasnodar;(not set);07.02.2020;mobile;Mersedes-krasnodar.ru;/models/proc180/options/;1;1;30136;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);1;;
